200	1.883	-1	-0.669029	1.87719	3988.42
201	7.232	-1	-5.60431	1.32913	3812.87
202	8.44	-1	-4.75162	1.35439	3821.07
203	4.915	-1	-5.24335	1.51242	3826.22
204	0.236	-1	-2.99871	2.5177	632.795
205	5.537	-1	-5.4329	1.36069	3833.72
206	8.167	-1	-6.38911	1.13386	3829.6
207	7.623	-1	-6.22333	1.16115	3827.46
208	3.011	-1	-4.88311	1.53819	3838.32
209	6.294	-1	-10.7453	1.48301	3811.85
210	5.809	-1	-9.45182	1.29829	3820.84
211	6.485	-1	-5.71861	1.26058	3820.76
212	9.438	-1	-9.10616	1.1243	3826.86
214	7.257	-1	-10.7304	1.26508	3826.21
215	6.905	-1	-8.4	1.20072	3827.17
216	6.133	-1	-8.17836	1.21904	3829.75
217	5.723	-1	-5.9331	1.42625	3830.32
218	6.8	-1	-7.30613	1.30408	3830.03
219	2.433	-1	-2.4538	1.58632	3858.59
220	5.115	-1	-5.78294	1.32845	3820.05
221	5.645	-1	-8.53097	1.23163	3826.64
222	9.387	-1	-8.59143	1.22649	3818.43
223	6.632	-1	-9.19173	1.36349	3814.63
224	4.843	-1	-4.22594	1.39082	3832.63
225	2.463	-1	-2.8592	1.53505	3873.66
226	8.614	-1	-6.36299	1.16033	3826.87
227	4.271	-1	-5.26485	1.42182	3825.78
228	9.42	-1	-9.56242	1.22948	3819.46
229	6.735	-1	-5.62016	1.22571	3830.57
230	6.176	-1	-9.02288	1.31341	3827.7
231	3.633	-1	-5.66209	1.29382	3827.58
232	0.906	-1	-0.87539	1.49288	2359.12
233	2.143	-1	-1.71157	1.79274	3893.84
234	5.781	-1	-4.55067	1.31192	3832.39
235	5.314	-1	-4.00956	1.22058	3831.19
236	1.244	-1	-0.387049	1.56699	2779.77
237	4.605	-1	-4.23405	1.22715	3833.96
238	4.46	-1	-5.03425	1.45319	3837.98
239	1.537	-1	-0.550204	1.56711	3439.28
240	3.085	-1	-3.98646	1.28878	3845.49
241	3.284	-1	-2.6803	1.57102	3835.54
242	2.87	-1	-1.5405	1.37173	3848.13
243	8.397	-1	-6.72926	1.23997	3822.78
244	1.471	-1	-1.07236	1.40096	3088.55
245	2.472	-1	-2.91774	1.12554	3846.53
246	9.536	-1	-11.4433	1.12132	3827.91
247	3.762	-1	-5.2443	1.48812	3831.82
248	4.693	-1	-8.61722	1.22284	3827.24
249	2.617	-1	-1.46863	1.7445	3867.61
250	6.652	-1	-6.20351	1.20287	3827.97
251	1.821	-1	-1.22629	1.78571	3896.23
252	8.381	-1	-6.58147	1.37228	3820.04
253	5.534	-1	-8.44122	1.36379	3831.22
254	3.596	-1	-4.35581	1.33302	3833.28
255	5.218	-1	-6.523	1.3551	3829.06
256	2.299	-1	-2.01853	1.4271	3872.62
257	3.598	-1	-4.87455	1.4152	3833.55
258	9.73	-1	-9.00823	1.20702	3811.69
259	3.517	-1	-2.89619	1.52078	3839.34
260	7.725	-1	-6.51807	1.09425	3826.91
261	6.009	-1	-7.55553	1.26646	3828.23
262	0.275	-1	-0.353056	1.79364	1045.94
263	1.221	-1	-0.539606	1.73016	2790.13
264	0.223	-1	-2.99833	3.47218	632.874
265	8.227	-1	-10.0023	1.29802	3810.94
266	5.717	-1	-3.4724	1.67145	3832.89
267	3.256	-1	-3.09221	1.56196	3844.37
268	3	-1	-1.89495	1.481	3864.68
269	2.149	-1	-1.08755	1.52215	3934.61
270	8.204	-1	-9.57416	1.25261	3818.53
271	1.886	-1	-1.17842	1.87443	3861.02
272	1.57	-1	-1.54003	1.73995	3927.94
273	5.218	-1	-3.42567	1.44163	3835
274	4.68	-1	-5.67627	1.34633	3816.33
275	8.149	-1	-9.20829	1.21681	3828.42
276	7.112	-1	-9.54629	1.15727	3819.79
277	1.599	-1	-0.69028	1.85828	4006.13
278	3.256	-1	-2.23583	1.63342	3832.12
279	4.587	-1	-3.38594	1.42877	3844.79
280	0.958	-1	-0.660628	1.33882	2361.42
281	2.472	-1	-2.54729	1.41587	3849.35
282	3.542	-1	-7.17831	1.21794	3814.03
283	4.313	-1	-4.95799	1.50877	3816.1
284	2.359	-1	-3.12542	1.44948	3854.28
285	0.745	-1	-0.784092	2.13605	1889.5
286	4.604	-1	-6.01654	1.44267	3833.59
287	6.597	-1	-4.68365	1.46093	3830.1
288	7.323	-1	-6.0901	1.33208	3828.31
289	7.267	-1	-4.38978	1.22885	3814.57
290	6.276	-1	-5.71049	1.39005	3831.2
291	4.372	-1	-6.56771	1.15946	3827.78
292	8.464	-1	-9.01074	1.14594	3826.49
293	8.823	-1	-10.5183	1.16393	3825.92
294	4.246	-1	-5.66192	1.32885	3814.55
295	4.071	-1	-5.67935	1.21113	3831.92
296	7.999	-1	-10.8269	1.27035	3827.35
297	4.914	-1	-4.67125	1.41973	3826.45
298	3.673	-1	-3.79639	1.40551	3845.34
299	3.013	-1	-3.29977	1.76419	3879.14
300	9.802	-1	-10.4689	1.19749	3818.46
301	1.045	-1	-0.661757	1.52704	2374.68
302	6.456	-1	-13.3565	1.24905	3827.01
303	1.896	-1	-0.911235	1.99151	3894.15
304	7.673	-1	-5.71128	1.3334	3828.38
305	3.81	-1	-4.55864	1.3852	3818.65
306	3.717	-1	-2.2718	1.56169	3840.7
307	3.217	-1	-1.66779	1.41799	3847.01
308	3.277	-1	-6.22088	1.39868	3836.66
309	1.231	-1	-0.756196	1.03021	3137.61
310	2.793	-1	-1.87054	1.4508	3863.89
311	7.443	-1	-5.67305	1.25619	3828.09
312	4.373	-1	-4.55271	1.31143	3833.13
313	8.885	-1	-25.0991	1.13255	3824.86
314	8.556	-1	-9.76177	1.19186	3818.84
315	2.283	-1	-2.10338	1.72211	3868.39
316	7.733	-1	-7.53192	1.1941	3818.65
317	2.606	-1	-2.70318	1.48897	3871.33
318	5.042	-1	-6.85936	1.24133	3831.59
319	5.685	-1	-6.64517	1.26869	3827.04
320	4.512	-1	-3.68962	1.48342	3819.45
321	2.669	-1	-2.29445	1.69002	3859.69
322	6.044	-1	-4.6938	1.25063	3828.04
323	9.6	-1	-4.88443	1.27277	3831.24
324	4.16	-1	-2.54368	1.60269	3840.25
325	2.524	-1	-2.1486	1.6956	3866.29
326	9.095	-1	-7.93869	1.10752	3826.43
327	3.848	-1	-2.32937	1.59074	3829.43
328	7.893	-1	-18.2631	1.10616	3825.26
329	0.945	-1	-0.992344	1.69893	2396.5
330	6.429	-1	-3.39288	1.44308	3835.85
331	3.207	-1	-2.55758	1.53807	3878.79
332	6.077	-1	-5.87911	1.25182	3833.61
333	8.386	-1	-9.87426	1.24313	3826.11
334	4.091	-1	-8.91896	1.37127	3829.11
335	7.262	-1	-10.5014	1.21921	3825.99
336	5.138	-1	-3.71415	1.49729	3830.62
337	2.371	-1	-1.29778	1.33211	3877.97
338	4.249	-1	-2.36466	1.50286	3826.13
339	7.996	-1	-9.39505	1.32564	3826.08
340	1.16	-1	-0.249314	1.49614	2767.18
341	8.108	-1	-11.2919	1.26628	3825.95
342	7.735	-1	-6.76053	1.29898	3820.34
343	8.607	-1	-8.49363	1.05161	3827.56
344	1.785	-1	-2.82189	1.56418	3873.32
345	6.357	-1	-4.94049	1.33172	3820.36
346	1.924	-1	-1.47712	1.58439	3875.82
347	0.587	-1	-2.22037	0.967213	1702.53
348	7.242	-1	-10.1439	1.10301	3826.6
349	9.842	-1	-11.4929	1.22235	3811.56
350	3.07	-1	-2.45385	1.67668	3849.49
351	1.731	-1	-0.518304	1.84504	3938.49
352	2.788	-1	-2.71741	1.39447	3842.31
353	6.538	-1	-5.67098	1.1376	3827.42
354	7.528	-1	-45.1173	1.28678	3817.37
355	3.629	-1	-3.36609	1.53152	3854.64
356	9.593	-1	-13.5084	1.04424	3825.62
357	8.735	-1	-5.49727	1.30654	3819.64
358	6.799	-1	-9.16252	1.14183	3812.17
359	5.158	-1	-4.90409	1.35442	3832.15
360	5.617	-1	-6.7713	1.22086	3828.61
361	4.149	-1	-7.31613	1.4075	3815.14
362	6.977	-1	-6.94299	1.22008	3814.65
363	1.559	-1	-0.682798	1.77269	3441.42
364	0.825	-1	-0.74829	1.54668	2052.47
365	4.144	-1	-3.92256	1.57189	3817.15
366	0.214	-1	-2.99959	2.51475	632.609
367	1.526	-1	-1.23121	1.82848	3434.17
368	2.181	-1	-2.17404	1.49253	3865.07
369	6.837	-1	-5.30309	1.44205	3829.55
370	3.966	-1	-3.806	1.22701	3843.76
371	5.793	-1	-7.06037	1.16589	3828.78
372	5.138	-1	-5.36789	1.39392	3815.36
374	9.709	-1	-24.2184	1.0986	3824.86
375	2.971	-1	-3.10377	1.45927	3839.81
376	2.763	-1	-2.94457	1.51847	3852.84
377	0.915	-1	-0.597216	1.44442	2366.84
378	4.697	-1	-6.28275	1.37877	3814.31
379	1.809	-1	-1.28679	1.63181	3908.7
380	5.614	-1	-7.14871	1.29783	3815.72
381	7.248	-1	-6.52557	1.3286	3829.56
382	7.802	-1	-5.67727	1.34472	3827.44
383	1.765	-1	-1.37098	1.72245	3876
384	7.89	-1	-6.04504	1.14982	3827.41
385	7.637	-1	-14.1916	1.2448	3818.72
386	6.208	-1	-2.99626	1.54277	3820.01
387	7.929	-1	-10.0138	1.29421	3826.4
388	0.813	-1	-0.984397	1.69817	2074.79
389	4.882	-1	-6.0692	1.41301	3834.02
390	1.067	-1	-0.86853	1.48543	2355.99
391	4.243	-1	-3.52114	1.40177	3833.38
392	4.755	-1	-3.69019	1.45585	3829.44
393	1.982	-1	-1.80108	1.59317	3910.09
394	4.775	-1	-2.43497	1.44047	3829.95
395	0.943	-1	-0.542385	1.4146	2336.33
396	7.831	-1	-5.6988	1.18709	3829.14
397	8.731	-1	-12.8499	1.10581	3825.43
398	8.832	-1	-7.42501	1.27784	3819.22
399	0.925	-1	-2.85437	1.27957	2330.49
400	3.606	-1	-4.27497	1.34625	3832.77
401	5.677	-1	-5.23618	1.26725	3831.17
402	1.394	-1	-1.39239	1.91594	3070.58
403	5.159	-1	-3.40478	1.36867	3847.93
404	7.342	-1	-12.0654	1.15438	3827.02
405	1.269	-1	-0.503703	1.77259	3151.72
406	3.143	-1	-1.6988	1.47064	3853.17
407	1.895	-1	-1.28489	1.94708	3928.78
408	4.944	-1	-9.14437	1.34277	3829.98
409	7.748	-1	-8.01949	1.28138	3819.89
410	4.58	-1	-3.97283	1.27406	3830.6
411	5.43	-1	-1.7749	1.79769	3835.05
412	1.338	-1	-0.241687	1.87862	3139.6
413	9.88	-1	-10.1045	1.09782	3826.06
414	4.474	-1	-4.51598	1.29363	3829.1
415	1.806	-1	-0.979539	1.58992	3913.68
416	7.067	-1	-7.32549	1.43374	3829.22
417	4.415	-1	-3.37995	1.46381	3820.45
418	3.212	-1	-4.47991	1.22218	3821.31
419	4.101	-1	-5.07534	1.35183	3832.19
420	6.597	-1	-6.2671	1.15989	3828.06
421	0.63	-1	-0.419162	1.66996	1712.51
422	9.31	-1	-12.2893	1.09299	3825.57
423	9.964	-1	-18.6046	1.07601	3825.1
424	5.934	-1	-5.93441	1.37314	3829.93
425	3.769	-1	-5.38133	1.37673	3838.62
426	4.11	-1	-4.3755	1.38702	3837.67
427	9.815	-1	-16.7942	1.15688	3817.69
428	9.682	-1	-9.05707	1.08111	3826.87
429	4.433	-1	-3.21604	1.24308	3825.79
430	2.09	-1	-1.61736	1.71137	3919.51
431	9.716	-1	-15.2078	1.11294	3825.83
432	0.602	-1	-0.238397	1.47183	1738.3
433	9.292	-1	-12.9131	1.28931	3825.9
434	8.595	-1	-9.2405	1.25178	3826.79
435	7.993	-1	-10.2067	1.21086	3825.06
436	6.503	-1	-8.60068	1.42182	3829.7
437	5.351	-1	-4.63495	1.45952	3832.59
438	8.224	-1	-5.86269	1.1232	3827.53
439	8.166	-1	-5.5504	1.35103	3821.11
440	3.482	-1	-6.47224	1.12257	3827.67
441	1.905	-1	-2.12855	1.55836	3915.68
442	8.945	-1	-7.25789	1.23879	3826.28
443	9.73	-1	-10.8928	1.18367	3825.65
444	5.972	-1	-5.65062	1.19019	3828.7
445	8.64	-1	-7.40169	1.3754	3820.73
446	6.71	-1	-5.8112	1.22903	3833.3
447	9.054	-1	-9.25587	1.26941	3811.01
448	5.421	-1	-5.88737	1.35953	3828.03
449	1.472	-1	-0.938249	1.49518	3081.09
450	9.673	-1	-7.3316	1.22053	3818.42
451	9.005	-1	-6.38595	1.34327	3812.03
452	4.44	-1	-5.87575	1.25195	3820.69
453	8.013	-1	-7.88722	1.3114	3819.81
454	4.92	-1	-5.21413	1.33782	3833.5
455	3.678	-1	-4.21599	1.45985	3833.21
456	1.19	-1	-0.682108	1.52096	2724.55
457	9.954	-1	-7.42297	1.2776	3826.27
458	3.028	-1	-2.50832	1.41936	3850.8
459	0.981	-1	-0.318224	1.6556	2473.16
460	2.088	-1	-1.51737	1.56869	3888.06
461	8.278	-1	-9.24814	1.27527	3826.75
462	1.963	-1	-2.38076	1.5756	3842.82
463	5.838	-1	-6.31322	1.14001	3828.35
464	5.752	-1	-6.0129	1.32172	3833.42
465	8.891	-1	-7.28738	1.35634	3820.9
466	4.28	-1	-3.26578	1.40711	3839.18
467	4.446	-1	-5.05071	1.29495	3820.78
468	3.27	-1	-3.45324	1.45152	3836.61
469	2.757	-1	-1.66853	1.77323	3850.09
470	3.867	-1	-3.50895	1.24932	3831.36
471	1.581	-1	-0.437573	1.78637	3545.84
472	9.486	-1	-7.99719	1.11772	3826.16
473	9.854	-1	-9.53851	1.1379	3826.13
474	9.636	-1	-7.59406	1.33825	3828.26
475	8.387	-1	-9.4612	1.13283	3826.68
476	8.62	-1	-7.02225	1.23219	3827.38
477	7.499	-1	-8.33146	1.284	3827.86
478	1.996	-1	-1.06385	1.69273	3936.65
479	3.499	-1	-6.21906	1.29968	3831.07
480	1.994	-1	-1.49594	1.93009	3881.62
481	5.302	-1	-6.80815	1.36109	3830.25
482	4.168	-1	-6.27741	1.32348	3830.58
483	9.447	-1	-9.32212	1.02437	3825.85
484	6.426	-1	-9.33842	1.16529	3828.47
485	9.157	-1	-5.38328	1.26209	3819.71
486	3.513	-1	-2.39941	1.44306	3841.49
487	3.949	-1	-3.76046	1.39883	3833.16
488	5.211	-1	-5.76334	1.44567	3815.64
489	9.303	-1	-12.2465	1.27937	3828.31
490	4.316	-1	-4.91707	1.26031	3834.02
491	5.284	-1	-3.93685	1.38172	3816.48
492	8.096	-1	-5.50634	1.2238	3820.58
493	7.304	-1	-8.50298	1.14724	3826.34
494	9.908	-1	-11.8243	1.38951	3810.77
495	9.271	-1	-10.1374	1.22959	3825.74
496	4.446	-1	-6.75809	1.19187	3812.41
497	8.846	-1	-8.66075	1.11481	3818.39
498	5.646	-1	-6.02346	1.48518	3835.31
499	0.214	-1	-2.99441	2.25554	633.504
500	9.925	-1	-10.9458	1.12804	3827.34
501	5.688	-1	-5.46919	1.32473	3830.45
502	0.292	-1	-0.33591	2.01227	1052.7
503	0.69	-1	-0.298503	2.00954	1965.67
504	1.142	-1	-0.492885	1.71325	2743.48
505	7.849	-1	-12.7889	1.13212	3826.25
506	5.053	-1	-6.40505	1.39425	3813.65
507	4.006	-1	-5.06633	1.45028	3840.22
508	3.744	-1	-6.4786	1.32015	3813.77
509	3.925	-1	-3.36485	1.26003	3839.59
510	5.709	-1	-4.87572	1.36522	3819.37
511	6.678	-1	-7.13249	1.16562	3820.62
512	7.534	-1	-8.20061	1.30344	3820.78
513	1.776	-1	-2.50413	1.89291	3902.65
514	7.869	-1	-7.23608	1.26103	3822.06
515	9.202	-1	-7.88001	1.13642	3825.67
516	7.697	-1	-8.5084	1.32686	3826.1
517	7.029	-1	-13.1789	1.13409	3826.56
518	5.578	-1	-5.55189	1.32694	3829.84
519	2.437	-1	-1.27095	1.49715	3898.82
520	6.045	-1	-5.08245	1.24359	3827.97
521	8.641	-1	-13.4078	1.15925	3825.79
522	0.871	-1	-0.611622	1.57333	2066.93
523	7.83	-1	-9.0507	1.2273	3827.43
524	1.185	-1	-0.718741	1.66876	2744.96
525	1.674	-1	-1.6402	1.73032	3901.65
526	3.557	-1	-3.72461	1.44369	3835.33
527	3.791	-1	-4.14522	1.33584	3830.83
528	5.015	-1	-6.15148	1.43326	3818.06
529	9.626	-1	-16.7838	1.06547	3825.76
530	3.894	-1	-3.56931	1.50045	3826.65
531	0.421	-1	-0.306944	1.00755	1369.36
532	3.396	-1	-3.4906	1.59808	3847.84
533	4.397	-1	-4.63418	1.53403	3826.47
534	4.212	-1	-4.81216	1.31468	3816.08
535	2.438	-1	-1.34483	1.74551	3865.83
536	3.385	-1	-3.92708	1.33058	3836.35
537	6.035	-1	-4.8686	1.46773	3831.49
538	5.889	-1	-4.84601	1.51719	3816.21
539	7.839	-1	-7.01244	1.20913	3828.44
540	9.11	-1	-13.6892	1.1187	3827.68
541	5.308	-1	-8.18989	1.13788	3827.03
542	4.937	-1	-6.96461	1.17668	3826.47
543	3.025	-1	-3.19871	1.452	3839.44
544	7.473	-1	-6.32226	1.15028	3827.77
545	6.341	-1	-7.07967	1.20305	3820.22
546	9.987	-1	-8.66725	1.0659	3827.05
547	6.47	-1	-6.96667	1.33349	3819.88
548	9.304	-1	-8.48918	1.34088	3826.42
549	4.703	-1	-4.31504	1.37794	3827.07
550	7.312	-1	-7.13891	1.16779	3828.72
551	2.568	-1	-1.7689	1.61543	3867.94
552	9.793	-1	-10.7578	1.20584	3825.9
553	5.185	-1	-4.25468	1.41787	3815.97
554	4.358	-1	-4.9578	1.4317	3830.11
555	7.537	-1	-7.28971	1.32208	3814.08
556	6.426	-1	-11.029	1.22897	3827.05
557	0.475	-1	-0.357868	2.13586	1376.51
558	3.699	-1	-4.34315	1.30322	3833.85
559	9.84	-1	-7.94398	1.28257	3828.08
560	7.43	-1	-8.98661	1.14177	3828.08
561	3.08	-1	-1.88075	1.66047	3849.25
562	2.646	-1	-0.875777	1.6714	3855.56
563	0.88	1	-0.94059	1.49556	2062.28
